"X","Age","Gender","Education","Country","Ethnicity","Escore","Oscore","Ascore","SS","Alcohol","Amphet","Amyl","Benzos","Choc","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","Nscore","Cscore","Coke","Alcohol.Legalh","Legalh.Caff","Choc.Legalh","Country.Alcohol","Country.Caff","Cannabis"
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.80615,-1.27553,-1.34289,0.07987,0,2,3,2,1,1,2,1,2,1,2,4,2,-0.24649,-1.92173,3,0,6,2,0,-1.71027,-0.57009,4
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.30033,-0.17779,-0.15487,-0.21575,5,3,2,2,6,4,0,2,2,0,0,2,6,1.37297,-1.25773,5,10,12,12,-1.42595,-1.71114,-1.71114,2
-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,-1.6334,1.06238,-0.91699,0.7654,5,5,0,4,6,4,0,3,5,5,2,5,6,1.37297,-1.38502,2,25,25,30,-2.85045,-2.85045,-3.42054,6
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-2.72827,1.24033,1.45039,-2.07848,3,6,3,5,3,5,0,5,5,5,5,4,6,-0.05188,0.41594,5,15,30,15,-1.71027,-3.42054,-1.71027,3
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.2861,1.24033,-0.45321,0.7654,5,3,0,3,5,0,0,0,4,0,3,4,3,0.52135,-0.52745,2,20,24,20,-2.85045,-3.42054,-2.85045,5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.00332,1.06238,-1.21213,0.40148,6,3,0,4,5,0,0,0,3,4,2,3,6,0.91093,-1.5184,0,18,18,15,-3.42054,-3.42054,-2.85045,6
-0.95197,0.48246,0.45468,0.96082,-0.31685,1.93886,0.58331,-1.47955,1.92173,6,0,2,0,5,0,0,0,0,0,0,0,6,-1.86962,0.12331,0,0,0,0,5.76492,5.76492,4.8041,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.96248,1.65653,-0.01729,0.7654,5,6,2,5,6,4,0,3,5,4,0,3,6,-1.55078,-0.14277,4,25,30,30,-2.85045,-3.42054,-3.42054,6
-0.07854,0.48246,0.45468,-0.57009,0.1144,0.96248,1.24033,0.76096,0.07987,5,6,4,4,6,2,0,0,6,3,0,3,6,-0.14882,-0.27607,3,30,36,36,-2.85045,-3.42054,-3.42054,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.7625,0.58331,-0.15487,-0.21575,5,3,0,3,4,4,2,0,4,3,3,3,6,1.02119,-2.57309,3,20,20,16,-2.85045,-2.85045,-2.28036,4
-0.95197,-0.48246,-0.61113,-0.57009,0.1144,1.2861,-0.45174,-0.60633,1.2247,5,0,0,0,6,0,0,0,3,0,0,0,3,-0.92104,-0.00665,0,15,18,18,-2.85045,-3.42054,-3.42054,3
0.49788,0.48246,-0.61113,0.21128,-0.31685,0.00332,-0.84732,-0.60633,0.07987,5,3,2,0,5,4,0,3,3,1,0,1,5,0.31287,-0.52745,3,15,18,15,1.0564,1.26768,1.0564,4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.69509,0.88309,0.94156,0.7654,6,3,3,4,4,3,3,3,4,3,3,4,6,1.13281,-0.89891,3,24,24,16,-3.42054,-3.42054,-2.28036,5
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-3.00537,0.29338,-1.34289,0.7654,6,3,0,4,5,2,5,2,6,3,3,4,3,0.82562,-2.04506,2,36,24,30,-3.42054,-2.28036,-2.85045,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.43999,-0.71727,-0.76096,0.7654,4,2,0,0,6,2,0,3,5,0,0,2,2,-0.14882,-1.64101,2,20,25,30,3.84328,4.8041,5.76492,4
1.82213,0.48246,-0.05921,0.96082,-0.31685,-1.50796,-1.82919,-0.91699,-2.07848,3,0,0,0,3,0,0,0,0,0,0,0,1,0.41667,-0.40581,0,0,0,0,2.88246,5.76492,2.88246,2
1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.94779,-1.27553,-0.60633,0.07987,6,0,0,0,4,0,0,0,0,0,0,1,1,-0.14882,0.41594,0,0,0,0,5.76492,5.76492,3.84328,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.57545,-1.27553,0.94156,-2.07848,6,0,0,0,5,0,0,0,0,0,0,0,0,-0.58016,0.93949,0,0,0,0,5.76492,5.76492,4.8041,2
1.82213,0.48246,0.45468,0.96082,-0.31685,1.58487,0.44585,0.76096,-0.52593,4,0,0,0,4,0,0,0,0,0,0,0,6,-1.86962,1.63088,0,0,0,0,3.84328,5.76492,3.84328,2
-0.07854,0.48246,1.16365,0.96082,-0.50212,0.16767,-0.71727,-0.91699,-0.84637,4,0,0,0,5,0,0,0,0,0,0,0,0,0.73545,1.13407,0,0,0,0,3.84328,5.76492,4.8041,2
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.50796,-0.31776,0.28783,-2.07848,1,1,1,0,6,0,0,0,0,0,0,0,1,0.62967,-0.14277,0,0,0,0,0.96082,5.76492,5.76492,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-1.50796,-0.84732,-0.15487,0.07987,4,2,1,1,6,3,0,1,0,1,0,1,1,0.73545,-1.13788,1,0,0,0,3.84328,5.76492,5.76492,3
0.49788,0.48246,0.45468,0.96082,-0.31685,1.74091,-2.8595,-0.76096,-1.54858,6,0,0,0,5,0,0,0,0,0,0,0,2,-0.05188,2.63199,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.30033,-1.42424,1.45039,-0.52593,6,0,0,0,6,0,0,0,0,0,0,0,6,-0.46725,2.04506,1,0,0,0,5.76492,5.76492,5.76492,2
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.80523,0.29338,1.2861,-1.18084,5,0,0,0,5,0,0,0,0,0,0,0,1,0.82562,0.25953,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,-0.48246,0.45468,0.96082,-0.31685,0.47617,-1.11902,-0.76096,-0.84637,5,0,0,0,5,0,0,0,0,0,0,0,3,-0.05188,-0.27607,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.2861,-0.45174,-0.15487,-0.84637,5,0,3,0,5,0,0,0,0,0,0,0,2,-1.05308,-0.00665,0,0,0,0,4.8041,4.8041,4.8041,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.43999,-0.01928,1.81866,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,0,-0.79151,0.7583,0,0,0,0,5.76492,5.76492,4.8041,2
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.30033,-0.84732,0.59042,-1.54858,3,0,0,0,6,0,0,0,0,0,0,0,2,-0.58016,0.58489,0,0,0,0,2.88246,5.76492,5.76492,2
0.49788,0.48246,0.45468,0.96082,-0.31685,0.96248,-1.11902,0.94156,-2.07848,3,0,0,0,6,0,0,0,0,0,0,0,0,-0.05188,1.63088,0,0,0,0,2.88246,4.8041,5.76492,2
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.43999,1.43533,1.2861,-0.52593,4,0,0,2,5,0,0,0,0,0,0,0,1,0.41667,0.7583,0,0,0,0,3.84328,5.76492,4.8041,2
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.16767,-0.45174,1.2861,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,1,-0.46725,0.58489,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.50796,-2.39883,-0.91699,-2.07848,5,0,0,2,4,0,0,0,0,0,0,0,0,0.62967,0.12331,0,0,0,0,4.8041,0,3.84328,2
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.15487,-1.27553,0.43852,-0.84637,4,0,0,2,6,0,0,0,0,0,0,0,2,-0.24649,1.46191,0,0,0,0,3.84328,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.11406,0.14143,-0.15487,0.40148,6,1,2,3,6,3,0,1,3,0,0,2,3,0.13606,0.58489,4,18,18,18,5.76492,5.76492,5.76492,2
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.15487,0.88309,-0.30172,-0.84637,5,1,1,3,6,1,0,0,0,1,1,1,1,0.04257,0.58489,1,0,0,0,4.8041,5.76492,5.76492,3
0.49788,-0.48246,-1.7379,0.96082,-0.31685,2.127,-0.58331,-0.60633,-0.21575,6,0,0,0,5,0,0,0,0,0,0,0,2,-1.32828,0.12331,0,0,0,0,5.76492,5.76492,4.8041,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.45421,-0.01928,0.28783,0.07987,4,0,1,0,6,0,0,0,0,0,0,0,6,-2.05048,0.93949,0,0,0,0,3.84328,5.76492,5.76492,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.80523,-0.97631,2.75696,-2.07848,5,0,0,0,5,0,0,0,0,0,0,0,0,-2.05048,1.13407,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,1.93886,-0.45174,1.11406,1.92173,5,0,1,0,0,0,0,0,0,0,0,1,0,-0.79151,0.41594,0,0,0,0,4.8041,5.76492,0,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.2861,-1.82919,0.13136,-0.84637,5,0,0,0,5,0,0,0,0,0,0,0,2,-0.79151,0.7583,0,0,0,0,4.8041,3.84328,4.8041,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.11406,-1.42424,0.28783,-0.84637,4,0,1,0,6,0,0,0,0,0,0,0,4,-1.1943,-0.00665,0,0,0,0,3.84328,5.76492,5.76492,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.96248,-1.11902,-0.15487,-0.21575,5,0,0,0,5,0,0,0,0,0,0,0,1,-0.67825,0.58489,0,0,0,0,4.8041,4.8041,4.8041,2
1.82213,0.48246,1.16365,0.96082,-0.31685,0.47617,1.06238,-0.30172,0.7654,6,0,0,0,5,0,0,0,0,0,0,0,0,0.31287,-0.78155,0,0,0,0,5.76492,5.76492,4.8041,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,2.8595,1.88511,0.94156,1.2247,4,0,0,1,6,0,0,0,0,0,0,0,0,-0.05188,-0.89891,0,0,0,0,3.84328,5.76492,5.76492,2
1.09449,-0.48246,-1.7379,0.96082,-0.31685,1.93886,-0.01928,0.76096,-0.84637,5,0,2,2,5,0,0,0,0,0,0,0,1,-0.34799,1.30612,0,0,0,0,4.8041,5.76492,4.8041,2
0.49788,0.48246,1.16365,0.96082,-0.31685,0.32197,-0.01928,-0.15487,-0.21575,5,0,0,0,5,0,0,0,0,0,0,0,2,-0.79151,1.13407,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,2.44904,-0.91699,0.7654,3,5,5,5,4,5,2,0,6,3,2,3,6,-0.24649,-0.65253,3,18,30,24,-1.71027,-2.85045,-2.28036,3
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.09207,-1.68062,0.94156,-2.07848,4,0,1,0,6,0,0,0,0,0,0,0,0,-0.14882,0.7583,0,0,0,0,3.84328,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.43999,-1.42424,1.11406,-1.54858,3,0,0,0,6,0,0,0,0,0,0,0,0,-0.34799,0.93949,0,0,0,0,2.88246,5.76492,5.76492,2
1.82213,-0.48246,-0.05921,0.96082,-0.31685,-1.50796,-1.55521,0.76096,-0.21575,6,0,0,0,6,0,0,0,0,0,0,0,0,0.62967,-0.40581,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,1.06238,-0.30172,1.92173,5,4,0,5,4,2,3,1,2,3,4,3,6,0.31287,-0.89891,3,10,12,8,-2.85045,-3.42054,-2.28036,6
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.69509,-0.17779,-0.76096,-0.84637,5,1,0,0,5,0,0,0,0,0,0,0,6,0.13606,-0.27607,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.15487,-0.84732,0.28783,-0.52593,2,0,0,2,6,0,0,0,0,1,0,0,1,0.13606,0.58489,0,0,0,0,1.92164,5.76492,5.76492,2
0.49788,0.48246,0.45468,0.96082,-0.31685,0.47617,0.88309,-1.07533,0.40148,6,0,0,0,6,0,0,0,0,0,0,0,2,-0.14882,-1.0145,0,0,0,0,5.76492,5.76492,5.76492,2
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.47617,-0.17779,2.75696,-0.84637,5,0,1,0,5,0,0,0,0,0,0,0,4,-2.21844,1.13407,0,0,0,0,4.8041,5.76492,4.8041,2
0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.16767,-0.45174,-0.01729,1.92173,6,0,0,0,4,0,0,0,0,1,0,1,1,1.60383,1.81175,0,0,0,0,1.49538,1.49538,0.99692,6
1.09449,0.48246,-0.05921,0.96082,-1.10702,0.32197,-0.84732,-0.30172,0.40148,5,0,0,0,4,0,0,0,0,0,0,0,0,-0.34799,0.41594,0,0,0,0,4.8041,5.76492,3.84328,2
-0.95197,0.48246,-1.22751,0.96082,-0.31685,-1.37639,-1.27553,-0.01729,-2.07848,4,0,0,0,6,0,0,0,0,0,0,0,0,0.04257,-0.00665,0,0,0,0,3.84328,4.8041,5.76492,2
1.82213,-0.48246,-2.43591,0.96082,-0.31685,0.00332,-1.68062,0.43852,-0.52593,5,0,0,0,5,0,0,0,0,0,0,0,0,-1.43907,0.58489,0,0,0,0,4.8041,4.8041,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.63779,-1.68062,-1.07533,-1.18084,4,0,1,0,6,0,0,0,0,0,0,0,6,0.04257,-0.00665,0,0,0,0,3.84328,2.88246,5.76492,2
1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.57545,-0.71727,0.28783,-0.52593,5,0,0,2,6,0,0,0,0,0,0,0,0,0.22393,0.41594,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.16767,-0.97631,-0.15487,-1.18084,6,0,0,2,6,0,0,0,0,0,0,0,6,-0.05188,-0.27607,0,0,0,0,5.76492,5.76492,5.76492,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.00332,-0.17779,0.94156,-0.84637,5,0,0,4,6,0,0,0,0,0,0,0,0,1.02119,0.93949,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.80615,-0.01928,0.43852,-0.84637,3,0,0,0,6,0,0,0,0,0,0,0,0,0.04257,-0.14277,0,0,0,0,2.88246,0.96082,5.76492,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.15487,-0.71727,0.76096,-0.21575,3,0,1,0,6,0,0,0,0,0,0,0,2,-0.67825,0.25953,0,0,0,0,2.88246,5.76492,5.76492,2
1.09449,-0.48246,-1.7379,0.96082,-0.31685,1.11406,-0.31776,-0.01729,-0.52593,5,1,0,1,6,0,0,0,0,0,0,0,1,0.04257,-0.14277,0,0,0,0,4.8041,5.76492,5.76492,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.94779,0.14143,0.94156,-1.54858,6,0,0,0,6,0,0,0,0,0,0,0,2,0.04257,0.58489,0,0,0,0,5.76492,5.76492,5.76492,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.80615,-0.58331,0.43852,0.40148,5,0,3,2,4,0,0,0,0,1,6,1,1,0.82562,-0.40581,0,0,0,0,4.8041,5.76492,3.84328,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.47617,-0.17779,0.76096,-0.52593,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.67825,1.46191,0,0,0,0,3.84328,5.76492,0,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.58487,1.24033,1.2861,0.40148,5,0,0,0,4,0,0,0,1,0,0,1,1,0.04257,0.58489,0,5,5,4,4.8041,4.8041,3.84328,3
1.82213,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,-0.84732,-1.47955,0.7654,4,1,1,1,4,0,0,0,0,1,0,1,6,-1.69163,-0.40581,1,0,0,0,-2.28036,-3.42054,-2.28036,2
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.23177,0.29338,-0.45321,-1.18084,5,0,0,4,5,0,6,0,3,3,0,3,6,0.22393,-1.13788,3,15,15,15,-2.85045,-2.85045,-2.85045,6
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.96248,-0.31776,1.81866,0.07987,5,0,0,0,5,0,0,0,0,0,0,0,2,-0.79151,1.46191,0,0,0,0,4.8041,5.76492,4.8041,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.23177,-0.71727,-0.60633,0.40148,4,0,0,0,4,0,0,0,0,0,0,0,2,1.72012,0.12331,0,0,0,0,3.84328,5.76492,3.84328,2
1.09449,0.48246,0.45468,0.96082,-0.31685,0.63779,0.29338,0.13136,-0.84637,6,0,0,0,6,0,0,0,0,0,0,0,1,-2.21844,0.41594,0,0,0,0,5.76492,5.76492,5.76492,2
-0.95197,0.48246,-2.43591,0.96082,-0.31685,-0.15487,-0.31776,1.61108,0.40148,2,2,0,0,5,2,0,0,2,0,0,0,1,-0.67825,-0.27607,0,4,12,10,1.92164,5.76492,4.8041,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.96248,1.65653,-0.60633,1.2247,4,3,0,3,6,3,0,3,3,3,3,0,3,0.04257,0.12331,0,12,18,18,3.84328,5.76492,5.76492,5
-0.07854,0.48246,1.98437,-0.09765,-0.31685,-0.43999,-1.55521,-0.01729,-1.54858,3,0,0,2,5,0,0,0,2,0,0,0,1,0.13606,0.93949,0,6,12,10,-0.29295,-0.5859,-0.48825,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-1.09207,-0.84732,-0.91699,0.40148,3,1,1,1,6,0,0,0,1,1,0,1,6,0.62967,0.41594,0,3,6,6,2.88246,5.76492,5.76492,2
0.49788,0.48246,0.45468,-0.09765,-0.31685,-0.57545,-0.71727,0.43852,0.7654,4,0,0,0,6,0,0,0,0,0,0,0,0,-1.1943,0.93949,0,0,0,0,-0.3906,-0.5859,-0.5859,2
1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.43999,1.24033,0.94156,-0.21575,5,0,0,0,6,0,0,0,0,0,0,0,1,0.62967,-1.13788,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.16767,-1.42424,-0.30172,-1.18084,5,0,0,2,5,0,0,0,0,0,0,0,0,-0.46725,2.33337,0,0,0,0,4.8041,1.92164,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.80523,-1.68062,1.2861,-1.54858,5,0,0,0,6,0,0,0,0,0,0,0,2,-0.24649,1.13407,0,0,0,0,4.8041,5.76492,5.76492,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.63779,-0.01928,-2.21844,0.40148,3,0,0,0,3,0,0,0,0,0,0,0,0,0.13606,1.63088,0,0,0,0,2.88246,5.76492,2.88246,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.47617,-1.11902,-0.76096,0.7654,5,2,2,1,4,0,0,0,0,0,3,2,2,-0.46725,-0.14277,0,0,0,0,4.8041,5.76492,3.84328,3
-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.6334,-0.01928,0.43852,-0.21575,4,2,0,0,5,2,0,3,2,3,0,2,6,0.13606,-1.5184,3,8,12,10,-2.28036,-3.42054,-2.85045,3
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-2.21069,0.44585,0.76096,1.92173,5,2,3,5,6,0,0,0,4,2,2,3,3,0.52135,0.25953,0,20,24,24,-2.85045,-3.42054,-3.42054,3
-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-2.03972,0.88309,-0.01729,0.40148,4,5,0,3,6,3,0,0,0,0,5,4,4,1.37297,-1.13788,0,0,0,0,-2.28036,-3.42054,-3.42054,5
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.63779,-0.45174,0.59042,-0.21575,6,0,0,0,5,0,0,0,0,0,0,0,0,-1.05308,0.58489,0,0,0,0,5.76492,5.76492,4.8041,2
-0.07854,0.48246,-0.05921,0.24923,-0.31685,-2.32338,-1.11902,2.03972,-1.54858,6,2,0,5,5,0,0,0,2,0,5,0,0,1.49158,-0.27607,0,12,10,10,1.49538,1.24615,1.24615,2
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.96248,1.65653,0.43852,0.07987,6,0,0,0,5,0,0,0,3,4,0,3,0,0.13606,-0.27607,0,18,18,15,-3.42054,-3.42054,-2.85045,4
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-1.50796,-0.84732,-1.47955,-0.52593,6,1,1,2,4,1,1,1,1,1,0,1,3,1.02119,-0.00665,1,6,6,4,-3.42054,-3.42054,-2.28036,3
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.7625,0.14143,1.45039,-0.52593,3,0,0,0,3,0,0,0,1,0,0,0,6,1.98437,-0.89891,0,3,6,3,-0.85557,-1.71114,-0.85557,3
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.80523,-0.01928,2.46262,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,-1.43907,-0.27607,0,0,0,0,4.8041,3.84328,0,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.30033,-0.31776,0.43852,-0.21575,5,0,1,2,6,0,0,0,0,0,0,0,2,0.73545,-0.40581,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.80523,-0.97631,1.45039,-1.18084,5,0,0,0,5,0,0,0,0,0,0,0,0,-0.46725,1.13407,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.30033,-0.01928,-0.30172,-0.21575,6,2,0,2,5,0,0,0,0,0,0,0,6,-0.92104,-0.40581,2,0,0,0,5.76492,5.76492,4.8041,3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.7625,-0.45174,0.28783,-0.52593,3,0,0,5,5,0,0,0,0,0,6,0,0,0.13606,-0.40581,0,0,0,0,-1.71027,-2.85045,-2.85045,4
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.57545,0.7233,-0.15487,-0.84637,4,0,0,2,6,0,0,0,0,0,0,0,1,0.62967,0.41594,0,0,0,0,3.84328,5.76492,5.76492,2
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.80615,2.15324,0.76096,1.92173,6,0,0,3,4,2,0,2,2,2,0,2,6,1.98437,-0.00665,2,12,10,8,-3.42054,-2.85045,-2.28036,6
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.47617,-1.97495,0.28783,-0.84637,5,0,0,0,5,0,0,0,0,0,0,0,0,-0.58016,0.93949,0,0,0,0,4.8041,5.76492,4.8041,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.69509,-0.58331,0.28783,-0.52593,6,2,2,2,6,2,3,0,3,5,0,2,4,-0.34799,-1.13788,2,18,15,18,-3.42054,-2.85045,-3.42054,2
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.16767,-0.01928,-0.91699,0.07987,5,5,0,3,4,3,0,0,5,3,3,4,6,0.41667,-0.89891,3,25,15,20,1.24615,0.74769,0.99692,6
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.32197,-1.42424,-0.60633,0.07987,4,0,0,0,5,0,0,0,0,0,0,0,0,-0.92104,1.81175,0,0,0,0,3.84328,4.8041,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,1.2861,-0.84732,0.94156,-0.52593,6,0,0,0,4,0,0,0,0,0,0,0,0,-1.05308,-0.14277,0,0,0,0,5.76492,5.76492,3.84328,2
0.49788,0.48246,-1.22751,0.96082,-0.31685,-0.80615,0.7233,-0.91699,-0.21575,4,0,0,0,6,0,0,0,0,0,0,0,1,-0.79151,0.25953,0,0,0,0,3.84328,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.74091,0.58331,0.13136,1.2247,5,0,0,0,6,0,0,0,0,0,0,2,6,0.04257,-0.14277,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,-0.48246,1.16365,0.96082,-0.31685,0.80523,-0.58331,-0.76096,-0.52593,5,0,1,0,5,0,0,0,0,0,0,0,1,-0.14882,-0.89891,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.43999,-0.01928,0.94156,0.07987,5,0,1,0,6,0,0,0,0,0,0,0,0,0.04257,-1.38502,0,0,0,0,4.8041,4.8041,5.76492,2
1.09449,-0.48246,0.45468,0.96082,-0.31685,1.11406,0.7233,0.94156,0.7654,6,2,0,0,6,0,0,0,0,0,0,0,0,-0.05188,1.81175,0,0,0,0,5.76492,2.88246,5.76492,2
-0.07854,0.48246,-1.7379,0.96082,-0.31685,-1.23177,-2.21069,1.81866,-2.07848,3,0,0,0,5,0,0,0,0,0,0,0,0,-1.1943,0.58489,0,0,0,0,2.88246,4.8041,4.8041,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.32197,0.58331,-0.76096,-0.84637,5,1,1,0,6,0,0,0,2,0,0,1,4,0.13606,-0.52745,0,10,10,12,4.8041,4.8041,5.76492,2
-0.95197,0.48246,-1.7379,0.96082,-0.31685,0.32197,-1.82919,1.81866,-1.18084,4,0,0,0,0,0,0,0,0,0,0,0,6,-1.69163,0.7583,0,0,0,0,3.84328,5.76492,0,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.30033,-1.55521,-0.01729,-1.54858,5,0,0,0,4,0,0,0,0,0,0,0,0,-0.92104,0.12331,0,0,0,0,4.8041,5.76492,3.84328,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.80523,-0.58331,0.94156,0.07987,5,0,0,0,4,0,0,0,0,0,0,0,2,-1.05308,1.46191,0,0,0,0,4.8041,3.84328,3.84328,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.30033,-0.17779,0.43852,-0.52593,5,0,0,0,6,0,0,0,0,0,0,0,0,-1.32828,-0.00665,0,0,0,0,4.8041,4.8041,5.76492,2
1.82213,0.48246,-2.43591,0.96082,-0.31685,0.16767,-0.71727,0.94156,-0.52593,5,0,0,1,5,0,0,0,0,0,0,0,0,-0.14882,0.58489,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,0.32197,-0.58331,-0.15487,-2.07848,6,0,0,1,5,0,0,0,0,0,0,0,0,-0.92104,1.13407,0,0,0,0,5.76492,2.88246,4.8041,2
0.49788,-0.48246,0.45468,0.96082,-0.31685,0.80523,1.06238,-0.60633,0.7654,5,2,1,0,6,2,0,0,0,2,0,2,2,-1.55078,-0.52745,2,0,0,0,4.8041,5.76492,5.76492,2
0.49788,0.48246,1.16365,0.96082,-0.31685,0.47617,-0.58331,-0.30172,-0.84637,5,0,0,0,6,0,0,0,0,0,0,0,0,-0.58016,0.93949,0,0,0,0,4.8041,1.92164,5.76492,2
1.09449,0.48246,-0.61113,0.96082,-0.31685,0.80523,0.44585,1.45039,-0.21575,6,0,0,2,5,0,0,0,0,0,0,0,1,0.13606,-0.14277,0,0,0,0,5.76492,5.76492,4.8041,2
